"main-forum	deft-forum	2014	0101	4	and the simple fact today ?	i repeat : and the simple fact today ?",,,,,,,,,,,
"main-forum	deft-forum	2014	0130	4.2	the money i spent adopting velociraptor .	those may be my top . the money i spent adopting velociraptor .",,,,,,,,,,,
"main-forum	deft-forum	2014	0131	4.2	so "," you actually believe every word of what terral wrote ?	gl ", terral hi corn : so , you actually believe every word of what terral wrote ?,,,,,,,,
"main-forum	deft-forum	2014	0133	4.4	i know i 'd hate to be him .	i 'd hate to be him too .",,,,,,,,,,,
"main-forum	deft-forum	2014	0134	4.6	there were no weapons .	of course there were no weapons .",,,,,,,,,,,
"main-forum	deft-forum	2014	0136	4.4	personal responsibility much ?	again ", personal responsibility .,,,,,,,,,,
"main-forum	deft-forum	2014	0137	4.57142857142857	do you notice the nonsensical things you are saying ?	and to be fair ", do you notice the nonsensical things you are saying ?,,,,,,,,,,
"main-forum	deft-forum	2014	0139	4.4	how is this slanted against bush ? ?	where is the slant against bush ?",,,,,,,,,,,
"main-forum	deft-forum	2014	0140	4.8	if it wasn 't bollocks it wouldn 't be homeopathy .	that 's simple logic if it wasn 't bollocks it wouldn 't be homeopathy .",,,,,,,,,,,
"main-forum	deft-forum	2014	0146	4.8	read more : you have never met anyone that is pro-abortion ?	you have never met anyone that is pro-abortion ?",,,,,,,,,,,
"main-forum	deft-forum	2014	0153	4.2	my gosh "," i 'm the one with the pregnancy ticker .	i have the pregnancy ticker .",,,,,,,,,,
"main-forum	deft-forum	2014	0156	4.2	like this year old who was shot dead in a marijuana-related crime .	or the year old boy shot dead with automatic weapons by marijuana dealers .",,,,,,,,,,,
"main-forum	deft-forum	2014	0162	4.6	they have actually showed a cooling trend since due to the recent decline .	get a cooling trend from because of the recent decline .",,,,,,,,,,,
"main-forum	deft-forum	2014	0164	4.5	to repeat : they are not as sovereign as they were before .	they are not as sovereign as they were before .",,,,,,,,,,,
"main-forum	deft-forum	2014	0165	4.25	out of touch and completely untrustworthy ", however ," wouldn 't .	out of touch and untrustworthy ?",,,,,,,,,
"main-forum	deft-forum	2014	0167	4.8	we 're talking about angels and common pins again "," right ?	@ lustig andrei ", we 're talking about angels and common pins again , right ?,,,,,,,,
"main-forum	deft-forum	2014	0172	4	lacey - welcome back !	anyway ", welcome back .,,,,,,,,,,
"main-forum	deft-forum	2014	0173	4.4	more factchecking : i don 't know why anyone is making a fuss over the $ "," bet .	i don 't know why anyone is making a fuss over the $ ", bet .,,,,,,,,,
"main-forum	deft-forum	2014	0180	4	tell us what the charges were .	yes what are his charges .",,,,,,,,,,,
"main-forum	deft-forum	2014	0182	4.2	those who ignore history are doomed to repeat it .	ooo strike two those who ignore history are doomed to repeat it .",,,,,,,,,,,
"main-forum	deft-forum	2014	0185	4	alright just got in .	not well alright just got in .",,,,,,,,,,,
"main-forum	deft-forum	2014	0188	4.4	@ lustig andrei "," so lyndon johnson and john kennedy were compatible ?	@ edgarblythe ", so lyndon johnson and john kennedy were compatible ?,,,,,,,,,
"main-forum	deft-forum	2014	0192	4.2	the argument was "" albert einstein didn 't go to college "" .	omg ", " einstein didn 't go to college . ",,,,,,,,,,
"main-forum	deft-forum	2014	0197	5	what do we get in return for doing the fighting for them ?	------ ----------- what do we get in return for doing the fighting for them ?",,,,,,,,,,,
"main-forum	deft-forum	2014	0200	4	she was a great lady .	she was a nice lady .",,,,,,,,,,,
"main-forum	deft-forum	2014	0209	4.4	despicable ben "," stop trying to find excuses for the man .	ben ", stop trying to find excuses for the man .,,,,,,,,,
"main-forum	deft-forum	2014	0212	4.6	he said at every level .	but he said every level .",,,,,,,,,,,
"main-forum	deft-forum	2014	0214	4	i thought that was mostly just the dutch .	it is mostly just the dutch .",,,,,,,,,,,
"main-forum	deft-forum	2014	0218	4.2	i 'd offer iran a deal .	chuck i 'd offer iran a deal .",,,,,,,,,,,
"main-forum	deft-forum	2014	0227	4.4	they are not as sovereign as they were before .	to repeat : they are not as sovereign as they were before .",,,,,,,,,,,
"main-forum	deft-forum	2014	0237	4.2	sometimes i fantasize about having power .	sometimes i ", too , fantasise about bending people before my demented will .,,,,,,,,,
"main-forum	deft-forum	2014	0247	4	i 'm so sorry to hear this kelly .	i 'm so sorry ", kelly .,,,,,,,,,,
"main-forum	deft-forum	2014	0251	4.6	s as you wish : do you see hitler killing jews ?	do you see hitler killing jews ?",,,,,,,,,,,
"main-forum	deft-forum	2014	0252	4	and i 'm your friend mitt .	your good friend mitt .",,,,,,,,,,,
"main-forum	deft-forum	2014	0254	5	i think you need to reread what i wrote .	you need to reread what i wrote .",,,,,,,,,,,
"main-forum	deft-forum	2014	0260	4.8	this eclipses the old record of set in .	this breaks the daily record of set in .",,,,,,,,,,,
"main-forum	deft-forum	2014	0263	4.8	council tax hasn 't council tax been frozen for most people ?	hasn 't council tax been frozen for most people ?",,,,,,,,,,,
"main-forum	deft-forum	2014	0266	4.4	breathe in ", breathe out ," move on .	buwhahahaha breathe in ", breathe out , move on .,,,,,,,
"main-forum	deft-forum	2014	0268	4.8	obama is extreme and leftwing .	obama is part of the extreme leftwing .",,,,,,,,,,,
"main-forum	deft-forum	2014	0271	4.4	what conviction where you talking about before ?	what conviction would that be ?",,,,,,,,,,,
"main-forum	deft-forum	2014	0272	4.6	so i actually read the op and guess what i found out .	furthermore i found this : so i actually read the op and guess what i found out .",,,,,,,,,,,
"main-forum	deft-forum	2014	0275	4	hi pro and corn : how many threads do you plan on making ?	how many threads do you plan on making ?",,,,,,,,,,,
"main-forum	deft-forum	2014	0276	4	tell me exactly which system isn 't working right now ?	so which system isn 't working for us ?",,,,,,,,,,,
"main-forum	deft-forum	2014	0277	4	oh "," and again asserts that marriage is a fundamental human right .	particularly after stating that marriage is a fundamental human right .",,,,,,,,,,
"main-forum	deft-forum	2014	0278	4.2	why are russians in damascus ?	russians in damascus !",,,,,,,,,,,
"main-forum	deft-forum	2014	0281	4	operation chaos is merely people voting .	chaos is merely people voting .",,,,,,,,,,,
"main-forum	deft-forum	2014	0284	4.5	to repeat : they are not as sovereign as they were before .	they are not as sovereign as they were before .",,,,,,,,,,,
"main-forum	deft-forum	2014	0287	4.6	there is no war in the middle east .	there is no "" war "" in the middle east .",,,,,,,,,,,
"main-forum	deft-forum	2014	0293	4	it 's definitely not what it used to be .	voted voted it 's definitely not what it used to be .",,,,,,,,,,,
"main-forum	deft-forum	2014	0304	4.2	the entire thing just makes no sense .	see that makes no sense .",,,,,,,,,,,
"main-forum	deft-forum	2014	0305	4.8	who supposedly operated the homicidal gas chambers ?	refresh your memory : who supposedly operated the homicidal gas chambers ?",,,,,,,,,,,
"main-forum	deft-forum	2014	0308	4.57142857142857	do you notice the nonsensical things you are saying ?	and to be fair ", do you notice the nonsensical things you are saying ?,,,,,,,,,,
"main-forum	deft-forum	2014	0314	4.8	david @ omsigdavid "," i think santorum 's more likely than gingrich .	@ sozobe ", i think santorum 's more likely than gingrich .,,,,,,,,,
"main-forum	deft-forum	2014	0319	4.4	not a constitutional issue .	again ", this is not a constitutional issue .,,,,,,,,,,
"main-forum	deft-forum	2014	0320	4.2	you fools .. bought the cover-up .. hook ..	hi eots : you fools .. bought the cover-up .. hook ..",,,,,,,,,,,
"main-forum	deft-forum	2014	0322	4.4	what conviction would that be ?	what conviction where you talking about before ?",,,,,,,,,,,
"main-forum	deft-forum	2014	0333	4.2	in foxe basin was frozen .	foxe was mostly frozen .",,,,,,,,,,,
"main-forum	deft-forum	2014	0334	4.2	@ frank apisa ", frank ," i observe and perceive .	@ cicerone imposter ", frank , i observe and perceive .,,,,,,,
"main-forum	deft-forum	2014	0340	4.4	breathe in ", breathe out ," move on .	buwhahahaha breathe in ", breathe out , move on .,,,,,,,
"main-forum	deft-forum	2014	0343	4.5	ah ha ", ha , ha , ha ," ha !	ha ", ha , ha , ha , ha , ha !,,
"main-forum	deft-forum	2014	0348	4.6	i don 't want a president who ' cares ' .	don 't want a president that is compassionate .",,,,,,,,,,,
"main-forum	deft-forum	2014	0352	4	peeve so we agree that it came down essentially in freefall ?	do we agree that they came down essentially in freefall ?",,,,,,,,,,,
"main-forum	deft-forum	2014	0355	4.2	haiti is a shithole .	haiti has been a shithole .",,,,,,,,,,,
"main-forum	deft-forum	2014	0357	4.4	the face of the franchise : the worst part is that he 's not even a leafs fan !	the worst part is that he 's not even a leafs fan !",,,,,,,,,,,
"main-forum	deft-forum	2014	0358	4	i agree completely i am hoping he is into a second term of office .	i am hoping he is into a second term of office .",,,,,,,,,,,
"main-forum	deft-forum	2014	0361	4.2	the people had awakened .	because the people had awakened .",,,,,,,,,,,
"main-forum	deft-forum	2014	0362	4	umm the california was a cargo ship i dont care what the article says .	the california was a cargo ship .",,,,,,,,,,,
"main-forum	deft-forum	2014	0367	5	ha ", ha , ha , ha , ha ," ha !	ah ha ", ha , ha , ha , ha !,,
"main-forum	deft-forum	2014	0373	4.6	proverbs john the baptist was a nazarite from birth .	john the baptist was a nazarite from birth .",,,,,,,,,,,
"main-forum	deft-forum	2014	0376	4.6	and videos seismic data does not equal duration of collapse .	seismic data does not equal duration of collapse .",,,,,,,,,,,
"main-forum	deft-forum	2014	0384	4	march is also the date for the uprising in china .	originally posted by vitchilo march is also the date for the uprising in china .",,,,,,,,,,,
"main-forum	deft-forum	2014	0385	5	i hope everything is ok !	i hope everything is okay .",,,,,,,,,,,
"main-forum	deft-forum	2014	0387	4	i have seen ufo over warsaw in the past .	respectfully submitted ", steve i have seen ufo over warsaw in the past .,,,,,,,,,,
"main-forum	deft-forum	2014	0388	4.6	depending on which action furthers their loony-tunes agenda of the moment .	depending on which action furthers their lonny-tunes agenda .",,,,,,,,,,,
"main-forum	deft-forum	2014	0391	4.6	there is no "" war "" in the middle east .	there is no war in the middle east .",,,,,,,,,,,
"main-forum	deft-forum	2014	0395	4	no "," i show you are willfully ignorant .	lol ", you are so ignorant .,,,,,,,,,
"main-forum	deft-forum	2014	0419	4.8	thanks candy for starting the thread .	candy - thanks for starting us off today .",,,,,,,,,,,
"main-forum	deft-forum	2014	0422	4.8	if evidence is not provided to support a position ; then it should be rejected .	if a position is unverifiable ; then it should be rejected .",,,,,,,,,,,
"main-forum	deft-forum	2014	0427	5	if god does not exist can anything be morally wrong ?	i ask again if god does not exist can anything be morally wrong ?",,,,,,,,,,,
"main-forum	deft-forum	2014	0432	4.2	cone threw an game .	addie joss cone threw an game .",,,,,,,,,,,
"main-forum	deft-forum	2014	0433	4.8	edited by lashl : edited to properly mask profanity .	edited by lashl : edited to properly mask profanity in quoted post .",,,,,,,,,,,
"main-forum	deft-forum	2014	0436	4.2	you don 't use the search button much "," do you ?	you don 't use the search button at all ", do you ?,,,,,,,,,
"main-forum	deft-forum	2014	0439	4.57142857142857	do you notice the nonsensical things you are saying ?	and to be fair ", do you notice the nonsensical things you are saying ?,,,,,,,,,,
"main-forum	deft-forum	2014	0447	4	the ideology was built around violent expansion "," so yes - violent expansion .	the ideology was built around violent expansion and race superiority .",,,,,,,,,,
"main-forum	deft-forum	2014	0448	4.6	could this have been an enema ?	@ ossobuco ", could this have been an enema ?,,,,,,,,,,
"main-news	MSRpar	2012test	0000	4.400	the problem likely will mean corrective changes before the shuttle fleet starts flying again .	he said the problem needs to be corrected before the space shuttle fleet is cleared to fly again .",,,,,,,,,,,
"main-news	MSRpar	2012test	0005	4.600	myanmar 's pro-democracy leader aung san suu kyi will return home late friday but will remain in detention after recovering from surgery at a yangon hospital "," her personal physician said .	myanmar 's pro-democracy leader aung san suu kyi will be kept under house arrest following her release from a hospital where she underwent surgery ", her personal physician said friday .,,,,,,,,,
"main-news	MSRpar	2012test	0011	4.400	page said it 's also possible that genes on the y chromosome may influence gender-specific differences in disease susceptibility .	he added that genes on the y might play a role in influencing gender-specific differences in disease susceptibility .",,,,,,,,,,,
"main-news	MSRpar	2012test	0012	4.800	one of the most well studied facets of temperament is how people respond to novelty .	one of the defining and well-studied characteristics of temperament is how people react to novelty .",,,,,,,,,,,
"main-news	MSRpar	2012test	0013	4.600	but butterflies exposed to an earlier light cycle ", from 1am to 1pm ," orientated themselves towards the south-east .	but butterflies housed under an earlier light cycle ", 1 a.m. to 1 p.m. , flew toward the southeast .,,,,,,,
"main-news	MSRpar	2012test	0020	4.000	south asia follows "," with 1.1 millions youths infected â€?62 percent of them female .	of the 1.1 million infected in south asia ", 62 % are female .,,,,,,,,,
"main-news	MSRpar	2012test	0021	4.250	an hour later ", an israeli helicopter fired missiles at a car in gaza city ," killing two hamas officials and at least five other people .	an hour later israeli attack helicopters rained missiles on a car in gaza city ", killing seven people , palestinian sources said .,,,,,,,
"main-news	MSRpar	2012test	0023	5.000	aaa spokesman jerry cheske said prices may have affected some plans "," but cheap hotel deals mitigated the effect .	aaa spokesman jerry cheske said prices might have affected some plans ", but cheap hotel deals made up for it .,,,,,,,,,
"main-news	MSRpar	2012test	0029	4.400	microsoft acquired virtual pc when it bought the assets of connectix earlier this year .	microsoft acquired virtual pc from its developer ", connectix , earlier this year .,,,,,,,,,
"main-news	MSRpar	2012test	0033	4.000	it 's the first such drill since the september 11 terrorist attacks on new york and washington .	it is the nation 's first large-scale counterterrorism exercise since the sept . 11 terrorist attacks .",,,,,,,,,,,
"main-news	MSRpar	2012test	0035	4.800	ursel reisen confirmed it operated the coach "," but gave no details other than to say the passengers were of mixed ages .	ursel reisen confirmed it had been operating the coach ", but declined to give details of the passengers other than to say they were of mixed ages .,,,,,,,,,
"main-news	MSRpar	2012test	0041	4.250	tom kraynak ", manager of operations and resources for the canton , ohio-based east central area reliability council ," said that scenario is one among many that investigators are considering .	tom kraynak ", manager of operations and resources for the canton , ohio-based east central area reliability council , said investigators are considering the scenario .,,,,,
"main-news	MSRpar	2012test	0042	4.250	they found molecules that can only be produced when ozone breaks down cholesterol .	and all of the samples contained molecules that can only be produced when cholesterol interacts with ozone .",,,,,,,,,,,
"main-news	MSRpar	2012test	0052	4.000	earlier "," they had defied a police order and cried "" allahu akbar "" ( god is greatest ) as bashir walked to his seat in the tightly guarded courtroom .	earlier ", bashir 's supporters had defied a police order and cried " allahu akbar ( god is greatest ) " as he walked to his seat .,,,,,,,,,
"main-news	MSRpar	2012test	0069	4.500	the dvd-cca then appealed to the state supreme court .	the dvd cca appealed that decision to the u.s. supreme court .",,,,,,,,,,,
"main-news	MSRpar	2012test	0074	4.000	sovereign 's shares lost 74 cents ", or 4.5 % ," to $ 15.68 .	sovereign shares closed on the new york stock exchange at $ 15.68 ", down 74 cents , or 4.5 percent .,,,,,,,
"main-news	MSRpar	2012test	0081	5.000	after protesters rushed the stage and twice cut power to the microphone "," hedges drew the speech to an early close .	after protesters rushed the stage and twice cut power to the microphone ", hedges cut his speech short .,,,,,,,,,
"main-news	MSRpar	2012test	0082	4.000	a passer-by found ben hiding along a dirt road in spanish fork canyon about 7 p.m. "," with his hands still taped together but his feet free .	a passer-by found the boy hiding along a dirt road in spanish fork canyon about 7 p.m. thursday ", with his feet free but his hands still taped .,,,,,,,,,
"main-news	MSRpar	2012test	0084	5.000	doctors say one or both boys may die "," and that some brain damage is possible if they survive .	doctors said that one or both of the boys may die and that if they survive ", some brain damage is possible .,,,,,,,,,
"main-news	MSRpar	2012test	0089	4.200	british-based glaxosmithkline plc said earlier this year it would cut off supplies to canadian drugstores that ship to the united states .	glaxosmithkline ", the uk drugmaker , has said it would cut off supplies to canadian stores shipping drugs to the us .,,,,,,,,,
"main-news	MSRpar	2012test	0097	4.400	daniels said he doesn 't know what bush will have to say about him at tonight 's $ 2","000-per-person presidential fund-raiser .	daniels said he doesn 't know what bush will say at tonight 's $ 2",000-per-person reception to raise funds for his presidential re-election bid .,,,,,,,,,
"main-news	MSRpar	2012test	0103	4.400	officials at brandeis said this was an "" extremely heartrending "" time for the campus .	"" this is an extremely heartrending time for the entire brandeis university community .",,,,,,,,,,,
"main-news	MSRpar	2012test	0106	5.000	the value will total about $ 124 million ", including convertible securities ," according to corel .	including convertible securities ", the total estimated value of the deal is $ 124 million , according to corel .,,,,,,,
"main-news	MSRpar	2012test	0120	4.000	the researchers found only empty cavities and scar tissue where the tumors had been .	no tumors were detected ; rather ", empty cavities and scar tissue were found in their place .,,,,,,,,,,
"main-news	MSRpar	2012test	0126	4.200	abbas told the summit he would end the "" armed intefadeh "," "" renounced "" terrorism against the israelis wherever they might be "" and alluded to the disarming of militants .	at wednesday 's summit ", abbas pledged to end the " armed intefadeh , " renounced " terrorism against the israelis wherever they might be " and alluded to the disarming of militants .,,,,,,,,
"main-news	MSRpar	2012test	0136	4.250	cia director george tenet said the two men were "" defined by dedication and courage . ""	"" [ they ] were defined by dedication and courage ", " said the cia 's director george tenet .,,,,,,,,,,
"main-news	MSRpar	2012test	0138	5.000	but software license revenues ", a measure financial analysts watch closely ," decreased 21 percent to $ 107.6 million .	license sales ", a key measure of demand , fell 21 percent to $ 107.6 million .,,,,,,,
"main-news	MSRpar	2012test	0139	4.250	dotson ",21," was arrested and charged on july 21 after reportedly telling authorities he shot dennehy after dennehy tried to shoot him .	dotson was arrested july 21 after telling fbi agents he shot dennehy when dennehy tried to shoot him ", according to the arrest warrant affidavit .,,,,,,,,
"main-news	MSRpar	2012test	0140	4.750	prosecutors contended that mr . durst had plotted the murder to assume mr . black 's identity .	prosecutors maintained that durst murdered black to try to assume black 's identity .",,,,,,,,,,,
"main-news	MSRpar	2012test	0151	4.000	it 's also a strategic win for overture "," given that knight ridder had the option of signing on google 's services .	it 's also a strategic win for overture ", given that knight ridder had been using google 's advertising services .,,,,,,,,,
"main-news	MSRpar	2012test	0162	4.600	north american futures pointed to a sub-par start to trading on tuesday "," with investors ready to get their first taste of quarterly earnings .	north american stock markets got off to a slow start tuesday ", with investors ready to get their first taste of quarterly earnings .,,,,,,,,,
"main-news	MSRpar	2012test	0189	4.750	but the fbi never kept tabs on al-bayoumi - even though it had received information that he was a saudi agent "," the document says .	but the bureau never kept tabs on al-bayoumi â€?despite receiving prior information he was a secret saudi agent ", the report says .,,,,,,,,,
"main-news	MSRpar	2012test	0207	4.750	in exchange "," north korea would be required to end its nuclear weapons program .	"" in return we expect north korea to give up nuclear weapons . """,,,,,,,,,,
"main-news	MSRpar	2012test	0209	5.000	sendmail said the system can even be set up to permit business-only usage .	the product can be instructed to permit business-only use ", according to sendmail .,,,,,,,,,,
"main-news	MSRpar	2012test	0227	4.750	the rate of skin cancer has tripled since the 1950s in norway and sweden "," according to the study .	the study also found that skin cancer nearly tripled in norway and sweden since the 1950s .",,,,,,,,,,
"main-news	MSRpar	2012test	0235	4.600	several relatives of australian victims of the attack were in court to witness the proceedings "," but few balinese attended the trial .	several relatives of australian victims of the attack sat in the front row of the court ", but few balinese attended the trial .,,,,,,,,,
"main-news	MSRpar	2012test	0238	4.400	previously ", it had reported a profit of $ 12 million , or 0 cents a share ," for that period .	previously ", it had reported a small profit of $ 12 million , or break-even on a per-share basis , for the period .,,,,,
"main-news	MSRpar	2012test	0241	4.000	the company is highlighting the addition of .net and j2ee support to its enterprise application environment ( eae ) with the new mainframe .	the company is also adding .net and j2ee support to its enterprise application environment development toolset ", sapp said .,,,,,,,,,,
"main-news	MSRpar	2012test	0244	4.200	ryan harvey ", an outfielder from dunedin high school in florida ," was selected with the sixth pick by the chicago cubs .	ryan harvey ", a high school outfielder from florida , was chosen sixth by the cubs .,,,,,,,
"main-news	MSRpar	2012test	0259	4.250	now ", blanca 's american husband , 63-year-old roger lawrence strunk , faces a murder indictment issued in february by the philippine government ," which says he 's the leading suspect .	now ", blanca 's husband , 63-year-old roger lawrence strunk of tracy , faces a murder indictment issued by the philippine government in february .,,,,
"main-news	MSRpar	2012test	0263	5.000	the operating revenues were $ 1.45 billion "," an increase over last year 's result of $ 1.38 billion .	operating revenues rose to $ 1.45 billion from $ 1.38 billion last year .",,,,,,,,,,
"main-news	MSRpar	2012test	0265	4.000	in canada "," the booming dollar will be in focus again as it tries to stay above the 75 cent ( u.s. ) mark .	in canada ", the surging dollar was in focus again as it struggled and just failed to stay above the 75 cent ( u.s. ) mark .,,,,,,,,,
"main-news	MSRpar	2012test	0273	5.000	ruffner ",45, doesn 't yet have an attorney in the murder charge ," authorities said .	ruffner ",45, does not have a lawyer on the murder charge , authorities said .,,,,,
"main-news	MSRpar	2012test	0279	4.000	french retirees will increase from one fifth to a third of the population by 2040 .	by 2040 ", retirees will account for a third of the population , up from a fifth today .,,,,,,,,,
"main-news	MSRpar	2012test	0286	4.000	both rebels and government forces have been accused of pillaging villages in liberia 's countryside despite the peace agreement .	both rebels and government forces ", including those loyald to taylor , have been accused of pillaging villages in liberia 's countryside despite a peace deal .,,,,,,,,,
"main-news	MSRpar	2012test	0287	4.750	microsoft has been awarded a patent for a feature in instant messaging that alerts a user when the person they are communicating with is inputting a message .	microsoft has been awarded a patent on a popular instant-messaging feature that shows users when the person on the other end of the conversation is typing a message .",,,,,,,,,,,
"main-news	MSRpar	2012test	0298	4.000	the bulk of the funds ", some $ 65 billion ," will go for military operations in iraq and afghanistan .	the bulk of the bill - $ 64.7 billion - goes for military operations primarily in iraq and afghanistan .",,,,,,,,,
"main-news	MSRpar	2012test	0300	4.800	dolores mahoy ",68, of colorado springs , colo . ," is someone who might be helped by the legislation pending in congress .	dolores e . mahoy ",68, of colorado springs is just the type of person who might be helped by the legislation pending in congress .,,,,,
"main-news	MSRpar	2012test	0313	4.750	defense lawyers had said a change of venue was needed because massive pretrial publicity had tainted the jury pool against their client .	defense lawyers had requested a change of venue for two reasons : they argued that massive pretrial publicity had tainted the jury pool against their client .",,,,,,,,,,,
"main-news	MSRpar	2012test	0322	4.750	but u.s. troops will not shrink from mounting raids and attacking their foes when their locations can be pinpointed .	but american troops will not shrink from mounting raids in the locations of their foes that can be pinpointed .",,,,,,,,,,,
"main-news	MSRpar	2012test	0323	4.778	moore had no immediate comment tuesday .	moore did not have an immediate response tuesday .",,,,,,,,,,,
"main-news	MSRpar	2012test	0329	4.364	the results were released at tuesday 's meeting in seattle of the american thoracic society and will be published in thursday 's new england journal of medicine .	the study results were released at a meeting in seattle of the american thoracic society and also will be published in tomorrow 's issue of the new england journal of medicine .",,,,,,,,,,,
"main-news	MSRpar	2012test	0331	4.400	united already has paid the city $ 34 million in penalties for not meeting the first round of employment targets .	united has paid $ 34 million in penalties for failing to meet employment targets .",,,,,,,,,,,
"main-news	MSRpar	2012test	0332	4.500	shelley 's office reported friday that 575","926 signatures have been reported to him .	shelley 's office released signature counts late friday and said counties had reported counting 575",926 signatures so far .,,,,,,,,,
"main-news	MSRpar	2012test	0333	4.000	bush wanted "" to see an aircraft landing the same way that the pilots saw an aircraft landing "," "" white house press secretary ari fleischer said yesterday .	on tuesday ", before byrd 's speech , fleischer said bush wanted ' ' to see an aircraft landing the same way that the pilots saw an aircraft landing .,,,,,,,,
"main-news	MSRpar	2012test	0336	5.000	"" the gloves are off "," "" said unifi official rob o 'neill .	unifi official rob o 'neill said : "" the gloves are off .",,,,,,,,,,
"main-news	MSRpar	2012test	0350	4.250	"" certainly what we know suggests that we should take what they 're saying very seriously "," "" he added .	"" we don 't know everything [ but ] what we know suggests that we should take what they 're saying seriously ", " he said .,,,,,,,,,
"main-news	MSRpar	2012test	0357	4.750	the government has chosen three companies to develop plans to protect commercial aircraft from shoulder-fired missile attacks "," homeland security officials announced tuesday .	the department of homeland security announced tuesday that it has selected three companies to continue research into ways to thwart shoulder-fired missile attacks on u.s. commercial aircraft .",,,,,,,,,,
"main-news	MSRpar	2012test	0371	4.923	fifty-seven senators ", including 24 republicans ," have signed the letter .	of those who signed the letter ", 57 are senators , including 24 republicans .,,,,,,,
"main-news	MSRpar	2012test	0374	4.000	mr . manuel and his group entered the united states by walking across the bridge linking matamoros and brownsville .	manuel and his group entered the us the same way thousands of people do every day ", by walking across the bridge between matamoros and brownsville .,,,,,,,,,,
"main-news	MSRpar	2012test	0382	4.571	selenski had previously spent seven years in prison on a bank robbery conviction .	selenski had served about seven years in prison for bank robbery .",,,,,,,,,,,
"main-news	MSRpar	2012test	0387	4.750	tampering with medicine has been so lucrative that many of those arrested lived in million-dollar homes .	tampering with medicine apparently was so lucrative ", investigators said , that many of the suspects lived in million-dollar homes .,,,,,,,,,
"main-news	MSRpar	2012test	0390	4.500	mr howard said he also had faith in the system under which hicks could be tried .	mr howard also said yesterday that hicks would be fairly treated ", saying he had faith in the us justice system .,,,,,,,,,,
"main-news	MSRpar	2012test	0393	4.500	the trial ", featuring 125 witnesses ," could continue until the start of 2004 .	the trial ", which could last until early 2004 , is expected to hear the first of 125 witnesses friday .,,,,,,,
"main-news	MSRpar	2012test	0394	4.750	the computers were reportedly located in the u.s. "," canada and south korea .	the pcs are scattered across the united states ", canada and south korea .,,,,,,,,,
"main-news	MSRpar	2012test	0398	4.400	he projected vanderpool will be available within the next five years .	products featuring vanderpool will be released within five years ", he said .,,,,,,,,,,
"main-news	MSRpar	2012test	0404	4.000	cisco has signed similar deals with at & t corp . t.n "," sbc communications inc . sbc.n and sprint corp . fon.n .	cisco has similar relationships with bellsouth competitors sbc communications ", at & t and sprint communications .,,,,,,,,,
"main-news	MSRpar	2012test	0407	4.200	"" we condemn the governing council headed by the united states "," "" muqtada al sadr said in a sermon at a mosque .	"" we condemn and denounce the governing council ", which is headed by the united states , " moqtada al-sadr said .,,,,,,,,
"main-news	MSRpar	2012test	0409	4.200	in a statement distributed friday "," 28 chechen non-governmental organizations said they would boycott the vote .	in a statement distributed today ", 28 chechen non-governmental organisations said they would boycott the vote and warned voters to expect fraud .,,,,,,,,,
"main-news	MSRpar	2012test	0412	4.750	st . paul chairman and chief executive jay s . fishman ",51," will be ceo of the combined company .	jay fishman ",51, chairman and chief executive of st paul , will be chief executive of the combined company .,,,,,,
"main-news	MSRpar	2012test	0430	4.818	a number below 50 suggests contraction in the manufacturing sector "," while a number above that indicates expansion .	a reading above 50 suggests growth in the sector ", while a number below that level indicates contraction .,,,,,,,,,
"main-news	MSRpar	2012test	0438	4.600	congress twice before passed similar restrictions only to see president bill clinton veto them .	congress twice passed similar bills ", but then-president clinton vetoed them both times .,,,,,,,,,,
"main-news	MSRpar	2012test	0440	4.250	under the program ", u.s. officials work with foreign port authorities to identify ," target and search high-risk cargo .	under the program ", us officials work with foreign port authorities to seek out high-risk cargo before it can reach the united states .,,,,,,,,
"main-news	MSRpar	2012test	0443	4.000	on wednesday ", the total of national guard and reserve members called to active duty worldwide stood at 154,"603 .	as of yesterday ", the total number of national guard and reserve troops called to duty worldwide stood at 154,603 .,,,,,,,
"main-news	MSRpar	2012test	0456	4.000	he was the ace of diamonds in a pack of cards depicting iraqi fugitives that has been issued to u.s. troops .	he was the ace of diamonds in a u.s. deck of cards showing pictures of most-wanted iraqi leaders .",,,,,,,,,,,
"main-news	MSRpar	2012test	0460	5.000	the island nation reported 65 new cases on may 22 ", a one day record , and 55 new cases on may 23 ," making taiwan 's epidemic the fastest-growing in the world .	taiwan reported 65 new cases on may 22 ", a one-day record , and 55 new cases on may 23 , making its epidemic the world 's fastest-growing .,,,,,
"main-news	MSRpar	2012test	0469	4.200	the company has expanded into providing other services for buyers "," including payment services .	the company has expanded those basic services ", offering payment and even financing .,,,,,,,,,
"main-news	MSRpar	2012test	0475	5.000	south africa has the world 's highest caseload with 4.7 million people infected with hiv or aids .	with 4.7 million people infected with hiv or aids ", south africa has the world 's highest aids caseload .,,,,,,,,,,
"main-news	MSRpar	2012test	0484	4.600	"" today "," we are trying to convey this problem to russian president vladimir putin and us president george w bush . ""	"" today ", we are trying to convey this problem to russian president vladimir putin ( news - web sites ) and president bush ( news - web sites ) . ",,,,,,,,,
